<<<<<<< HEAD
contrast,dissimilarity,homogeneity,energy,correlation,label
-0.23858087167346573,-0.31648060289844826,0.37791544322526416,0.5321318171878775,-1.645692875525213,Chlamydomonas_Reinhardtii
0.6408649500903716,0.9349798660136415,-1.603771207084389,-1.5690773658170345,-1.7790447841500758,Chlamydomonas_Reinhardtii
0.43127917369970975,0.893782327446735,-1.0664173602744529,-0.6715311663642268,-2.015060244959297,Chlamydomonas_Reinhardtii
-0.5579484593615658,-0.5833802503091826,0.5792171137647809,0.6136218012274978,-0.8843317988273715,Chlamydomonas_Reinhardtii
-0.19162181649868942,-0.20833347188273701,0.17949070110883822,0.26116319119510667,-1.3743900219134824,Chlamydomonas_Reinhardtii
0.3719368708161855,0.7199709859959851,-1.6716865778825625,-1.7397643468557455,-0.7395433851708507,Chlamydomonas_Reinhardtii
0.47985660262445945,0.8306888810392261,-1.727393115419599,-1.7908270317314006,-1.1004300873723967,Chlamydomonas_Reinhardtii
0.3839499675834318,0.7734684809061941,-1.7233239612575508,-1.8383630108204567,-0.6568101922908748,Chlamydomonas_Reinhardtii
0.5349350805462127,0.8872639776002849,-1.8259783842440183,-1.7789472603290883,-1.243369186772551,Chlamydomonas_Reinhardtii
0.24893823652686484,0.6240924605425376,-1.6061345184157387,-1.6594497039043363,-0.9916244136467584,Chlamydomonas_Reinhardtii
0.5926002456540299,0.9998054430614024,-2.011340649676378,-2.243178371945166,-0.7145797738001055,Chlamydomonas_Reinhardtii
0.49700508670032734,0.887974595298953,-1.9488258080299419,-2.2248764617619043,-1.0373774704906316,Chlamydomonas_Reinhardtii
1.1899681329563532,1.3499858271645857,-1.8969543946717962,-1.8014092292939998,-1.370074848730434,Chlamydomonas_Reinhardtii
0.2821228792525003,0.7081073280193481,-1.84957794041253,-1.9445741930649085,-0.8709710718922673,Chlamydomonas_Reinhardtii
0.3507342931720311,0.7453625058979414,-1.658555303044059,-1.7092691841696204,-1.0304430972767242,Chlamydomonas_Reinhardtii
0.33051946835335044,0.7711589733855617,-1.9584498974091031,-2.193654305550249,-0.654440097120911,Chlamydomonas_Reinhardtii
0.4114740028017197,0.748293803904917,-1.6109047460315578,-1.5245409019501546,-1.1547487894505652,Chlamydomonas_Reinhardtii
0.4110976990260356,0.7274246341367686,-1.5853942671530115,-1.6102900658256774,-0.8035528412995767,Chlamydomonas_Reinhardtii
0.3654908406414431,0.642712211786613,-1.329327251020309,-1.1457655588822382,-1.2811205985059213,Chlamydomonas_Reinhardtii
0.5309297637943375,1.0282406012683254,-1.9386959914344268,-1.815410699322987,-0.4153883941280217,Chlamydomonas_Reinhardtii
0.5100167260458898,0.9150851830163298,-1.7292596946895566,-1.7398604812500382,-0.5278167855333751,Chlamydomonas_Reinhardtii
0.32808276764845506,0.7121672541359979,-1.5742879250297637,-1.5282147075779888,-0.5420815961564975,Chlamydomonas_Reinhardtii
0.39322398305259765,0.7181239024924512,-1.43552954280947,-1.232778154541637,-0.8295166435040169,Chlamydomonas_Reinhardtii
1.0538514777091446,1.384866183395848,-2.0505484055798386,-1.988998510336405,-1.5363038138450584,Chlamydomonas_Reinhardtii
