<<<<<<< HEAD
Eccentricity,Convexity,FeretDiameter,Area,Perimeter,Solidity,Extent,AspectRatio,Circularity,Class
-0.2529318200959715,0.4587220627681746,-0.5208876117329708,-0.5516751456221892,-0.4827150065580739,0.4587220627681746,0.379254300106866,-0.47572691647196297,0.3436283525747641,Chlamydomonas_Reinhardtii
-0.277526993668738,0.45964869751430043,-0.30177221803865795,-0.49832270211606006,-0.30342529261448103,0.45964869751430043,0.5063676834990071,-0.2576782215128057,0.26749604074587047,Chlamydomonas_Reinhardtii
-0.3021221672415046,0.6623900472907946,-0.2244036085425859,-0.4403841889621624,-0.18707904865387454,0.6623900472907946,0.7790927858507173,-0.8187227571288721,0.6432261549446467,Chlamydomonas_Reinhardtii
-0.3267173408142711,0.7361352001616581,-0.03606417247599424,-0.358437309676793,-0.1535300360387159,0.7361352001616581,1.2079152389662327,-1.0857216857288112,0.8040522894260741,Chlamydomonas_Reinhardtii
-0.35131251438703764,0.7043816329559012,0.07216741699768674,-0.3227591938166911,-0.06469188824407389,0.7043816329559012,1.2513601981022102,-1.0092313302468043,0.8340708353058406,Chlamydomonas_Reinhardtii
-0.3759076879598042,0.775450414875558,-0.35491518639377884,-0.4100088087855356,-0.4169142055941458,0.775450414875558,0.9727948426060157,-0.8607520148062197,0.826932713934186,Chlamydomonas_Reinhardtii
-0.40050286153257075,0.7201795432259679,0.031553089542343524,-0.3588784707658564,-0.09486373487207689,0.7201795432259679,1.1610762013345344,-0.8677535234589815,0.7849766917896998,Chlamydomonas_Reinhardtii
-0.4250980351053373,0.6511913605371863,0.03829373546879888,-0.3661376503257208,-0.14444497676455173,0.6511913605371863,1.073356524335564,-0.5622947918256673,0.6193108330395417,Chlamydomonas_Reinhardtii
-0.4496932086781038,0.7233929957583494,0.11078112625901732,-0.36065885534658476,-0.0629496181502288,0.7233929957583494,1.2903922138248298,-0.9961457669825136,0.7985014332076439,Chlamydomonas_Reinhardtii
-0.4742883822508704,0.6226782979452048,0.4082876507866792,-0.168126670856775,0.3648794866092487,0.6226782979452048,1.3901188320871403,-1.191830945082066,0.6372809087005363,Chlamydomonas_Reinhardtii
-0.4988835558236369,0.7003832616601094,-0.5897325832362594,-0.5009381812090795,-0.582721865991019,0.7003832616601094,0.76381774798925,-0.783295294438223,0.7561388339397753,Chlamydomonas_Reinhardtii
-0.5234787293964034,0.5865220467275597,0.2543367473570135,-0.23361144514938495,0.23128630486763743,0.5865220467275597,1.2128324276714635,-1.1663670309959273,0.6328906097818717,Chlamydomonas_Reinhardtii
-0.54807390296917,0.5754457283636981,-0.3893290491310074,-0.47832781155209614,-0.4517897525751057,0.5754457283636981,0.7244996807274628,-0.6408519559160327,0.5588487099927454,Chlamydomonas_Reinhardtii
-0.5726690765419366,1.1421703908886178,-0.8622471423190121,-0.5927586976214023,-0.8659736876082628,1.1421703908886178,0.832940522338748,-0.9579996083686608,1.3447128244044395,Chlamydomonas_Reinhardtii
-0.47333560704024674,0.31917200754325403,-0.8093769275661852,-0.5904315649276163,-0.7466766153240818,0.31917200754325403,0.2001774916354336,-0.8843997220812778,0.3709783661707919,Chlamydomonas_Reinhardtii
-0.37400213753855693,0.2649020792527681,-0.0343604439265056,-0.35875243110634214,0.27321168533639223,0.2649020792527681,0.4921216578375054,-1.2930157258682844,0.06848645818373753,Chlamydomonas_Reinhardtii
-0.27466866803686707,0.7947291502184963,-0.9266675904817196,-0.6479152662871058,-0.9076488856513534,0.7947291502184963,0.4632781841848055,-0.7857636655400535,0.8800976977849144,Chlamydomonas_Reinhardtii
-0.4459735199412427,0.8582662374011181,-0.7975182059049591,-0.6291142611774366,-0.8458735614577076,0.8582662374011181,0.4072498403483947,0.28796264948081696,0.715528397905466,Chlamydomonas_Reinhardtii
-0.6172783718456183,0.6078155123461081,-0.6739321851150231,-0.5760415606033418,-0.6681586377595035,0.6078155123461081,0.3482482749210324,-0.23340246071659002,0.6476066368862746,Chlamydomonas_Reinhardtii
-0.6756376732549958,0.748209909056011,-0.9341377370751042,-0.656795888632513,-0.8026502872663477,0.748209909056011,0.2968704687089695,-0.7827048140895595,0.7166382246656127,Chlamydomonas_Reinhardtii
-0.7339969746643733,0.8566296800727569,-0.6856022674069492,-0.5495191147832358,-0.6587916761324535,0.8566296800727569,0.5718816012115218,-1.023241244813418,0.8544625996801534,Chlamydomonas_Reinhardtii
-0.5644637460848282,0.9841473456572803,-0.9516530489222204,-0.6405834007401902,-0.8875762105369546,0.9841473456572803,0.6683057822205499,-0.6443230191156109,1.1056424644757874,Chlamydomonas_Reinhardtii
-0.5459443053398616,0.8223193761731331,-0.8379674935181887,-0.5819656044196033,-0.7943887790116025,0.8223193761731331,0.43791194358714575,-0.6401246846514325,0.8855068472596228,Chlamydomonas_Reinhardtii
-0.5152155581173969,1.0291832868751312,-0.8507852669986349,-0.6001213103698709,-0.8353259191574016,1.0291832868751312,0.8042225150965112,-0.9744367332026083,1.2540193490793772,Chlamydomonas_Reinhardtii
-0.4844868108949323,1.3251947943631994,-0.7529863931341224,-0.5021523608923393,-0.7310504793261531,1.3251947943631994,1.100934597666192,-1.5898377309636547,1.5755065482725388,Chlamydomonas_Reinhardtii
-0.45375806367246757,0.3199622095078238,-0.863573209878564,-0.6258442944080157,-0.8083757098303824,0.3199622095078238,0.10410954308407343,-0.24408439738481819,0.33117164121593334,Chlamydomonas_Reinhardtii
-0.4230293164500029,0.6253803466282334,-0.7911186827255505,-0.5750222036170762,-0.7340155774027908,0.6253803466282334,0.3687690735326819,-0.4718628865878761,0.776511727089383,Chlamydomonas_Reinhardtii
-0.5171926326131295,0.6107161850014018,-0.6607790839146378,-0.592380454172375,-0.7623284467673038,0.6107161850014018,0.45695132847517894,0.2088052348241005,0.7338152262699413,Chlamydomonas_Reinhardtii
-0.6113559487762562,0.40951518394423203,-0.8668857821809074,-0.6244412835707112,-0.8640120562880149,0.40951518394423203,0.22908398227382537,-0.5254003728306988,0.5369326493075285,Chlamydomonas_Reinhardtii
-0.6745442661577075,0.6562430062403868,-0.7436381752589897,-0.5698151811478483,-0.7771522088273278,0.6562430062403868,0.5150062278902361,-0.05213849680457548,0.7256980275909363,Chlamydomonas_Reinhardtii
-0.7377325835391587,0.7768386380815638,-0.6741243274563973,-0.544800880604353,-0.6683083349520967,0.7768386380815638,0.6802276427985234,-0.5191014167387464,0.8292957576156335,Chlamydomonas_Reinhardtii
-0.80092090092061,1.1745753866540543,-0.8145199514272213,-0.5751124505672287,-0.7851189756412004,1.1745753866540543,0.8817680631374663,-0.6080370538810379,1.3565076857476626,Chlamydomonas_Reinhardtii
-0.7578310166172414,0.8243397027046708,-0.7455099807981903,-0.5557312568317706,-0.722072172081138,0.8243397027046708,0.8004738527955384,-1.0789758554010287,1.06883862816755,Chlamydomonas_Reinhardtii
-0.7147411323138729,0.503547357863286,-0.8604581602262615,-0.6041233967225418,-0.8461721158728188,0.503547357863286,0.260428051503562,-0.8353005368147738,0.6492258259804471,Chlamydomonas_Reinhardtii
-0.6716512480105044,0.30074785451720293,-0.3844391001774092,-0.4228799511505026,-0.24305956000555748,0.30074785451720293,0.6223103820607818,-0.30447108325529093,0.16724848201848122,Chlamydomonas_Reinhardtii
-0.6285613637071359,0.8600483881752075,-0.7959272858714799,-0.5471567518423163,-0.818757967091239,0.8600483881752075,0.7595841962420921,-0.11837657622324926,0.9283529284250933,Chlamydomonas_Reinhardtii
-0.5854714794037673,0.5084583206724669,-0.48620258295743984,-0.4628179264796273,-0.4639732596425777,0.5084583206724669,0.5467070974233679,-0.5365203717500292,0.5707524705598731,Chlamydomonas_Reinhardtii
-0.5423815951003987,0.2717464095177386,-0.09468188635243154,-0.3624883678548988,-0.22877752263340453,0.2717464095177386,0.5719584216368871,0.36052839058485014,0.2784085223915816,Chlamydomonas_Reinhardtii
-0.4992917107970302,0.26852841056825116,-0.8268880898088169,-0.6194788883765112,-0.8368960254287058,0.26852841056825116,0.039755866679173746,0.2116562243169424,0.22976954856498366,Chlamydomonas_Reinhardtii
-0.4562018264936617,0.7601044279641935,-0.5639598655364837,-0.512205670915003,-0.4809747323645319,0.7601044279641935,0.5795354406141627,-0.617561793532954,0.7991157676079121,Chlamydomonas_Reinhardtii
-1.5464084235339342,1.3967316104515275,-0.904343826393073,-0.46689366091772516,-0.8552050329431649,1.3967316104515275,1.2212104799186763,-1.3991041160800424,1.7190947031096138,Chlamydomonas_Reinhardtii
-1.3042917391730995,1.018997552494,-0.8391948139790519,-0.5760702583193507,-0.8362653881039424,1.018997552494,0.61102753434126,-0.5340491064912999,0.9975027054864406,Chlamydomonas_Reinhardtii
-1.0621750548122648,0.4088940906079595,0.06761723776508949,-0.31875367151564926,0.6326217236094908,0.4088940906079595,0.7157922872521907,-1.673841711098713,0.1940936475798494,Chlamydomonas_Reinhardtii
-0.8200583704514302,0.8988493307752738,-0.861092818166946,-0.6164943320824783,-0.7808551549983486,0.8988493307752738,0.6174129574569018,-1.2032867176890196,1.1312575929365296,Chlamydomonas_Reinhardtii
-0.7605106243904051,1.3437235820291207,-1.0816739571795848,-0.6574515563522044,-0.8922298763472298,1.3437235820291207,0.6787685164047437,-1.7235305487512906,1.5540295083512825,Chlamydomonas_Reinhardtii
-0.7009628783293801,1.020129650010994,-0.9088007540293467,-0.6145197822344908,-0.8537347242854213,1.020129650010994,0.6303027012097765,-1.1453630387579146,1.26768619366897,Chlamydomonas_Reinhardtii
-0.641415132268355,0.16808002455781398,0.08214851968344204,-0.37320762106804084,0.4258147345200048,0.16808002455781398,0.4193388359926895,-1.459526466522296,-0.1651813660742606,Chlamydomonas_Reinhardtii
-0.58186738620733,0.9952519514298352,-0.8152780989250831,-0.6366307102550454,-0.7649120339121982,0.9952519514298352,0.4492105349611056,-0.6618453851946803,1.0412925445658954,Chlamydomonas_Reinhardtii
-0.5223196401463049,0.29135458397568204,-0.6338749878022699,-0.5883999195677455,-0.5164861799967806,0.29135458397568204,0.24248902717532883,-0.6932148393712759,0.38911795450206405,Chlamydomonas_Reinhardtii
-1.085483699685152,0.038320367640505955,-0.7389085194625743,-0.6013270239161765,-0.6271349850157631,0.038320367640505955,-0.11051308320134669,-0.6423231452154342,0.06788734192884109,Chlamydomonas_Reinhardtii
-1.1027859361266266,1.2389661892371289,-0.9107208353905987,-0.6418352457333032,-0.834597596535138,1.2389661892371289,0.6922492440409456,-1.1551929266822727,1.2114446571741442,Chlamydomonas_Reinhardtii
-1.120088172568101,0.5513966408534583,-0.8277665560547446,-0.6007471123836726,-0.852862842347396,0.5513966408534583,0.3097199288593792,-0.1626372408055458,0.6198962344076735,Chlamydomonas_Reinhardtii
-1.1373904090095754,0.8222329496665552,-0.9850331886505347,-0.6620170813637193,-0.9156942809141411,0.8222329496665552,0.21227569992253187,-0.7438871561209146,0.9641033948322155,Chlamydomonas_Reinhardtii
-0.3619444488801665,0.23606524992591962,-0.8508287222549147,-0.6537643494443199,-0.706610285342318,0.23606524992591962,-0.1869484740660585,-0.26850508106753973,0.22843912799959634,Chlamydomonas_Reinhardtii
0.4135015112492424,0.1587459782686411,-0.8462709396454676,-0.6752014961716519,-0.8110181014068857,0.1587459782686411,-0.2696496409554264,0.11624323986847417,0.08288450196883572,Chlamydomonas_Reinhardtii
-0.9224586061107722,0.26528899784451077,-0.7649706694332601,-0.6466902128250079,-0.6407588019808268,0.26528899784451077,-0.17614722935650878,-0.44595927359703436,0.2931894947038848,Chlamydomonas_Reinhardtii
-1.2591313088625924,1.0869895018405007,-0.9448816475158512,-0.6606173168959499,-0.8740363090675233,1.0869895018405007,0.17503781278746341,-0.7636269021475827,1.0838175820240503,Chlamydomonas_Reinhardtii
-0.831013304791155,0.6455619162114743,-0.42942658619085844,-0.54470531035913,-0.24625479838452544,0.6455619162114743,0.43359082943912897,-0.7686897558000038,0.6754389654799551,Chlamydomonas_Reinhardtii
-0.4464453531170654,0.7533607949652693,-0.7612530062673947,-0.5746557920476063,-0.7724783662153774,0.7533607949652693,0.5448717382805653,-0.616135364745039,0.818668634986345,Chlamydomonas_Reinhardtii
-0.06187740144297584,0.39140939272670117,-0.6538959504644557,-0.501104071092225,-0.7403359996236268,0.39140939272670117,0.19585234988986483,0.296886209347219,0.4333723955405415,Chlamydomonas_Reinhardtii
-0.5355165619922909,0.554494670422173,-0.7168998112764446,-0.5668106662507988,-0.788092856988191,0.554494670422173,0.426642354506356,-0.021547770539026734,0.5559428162180532,Chlamydomonas_Reinhardtii
-0.7079066427098573,0.49298564144248574,-0.7730925871056329,-0.600811686012995,-0.7082467367418723,0.49298564144248574,0.2640872711152493,-0.4570661008858303,0.5056775416550618,Chlamydomonas_Reinhardtii
-0.6233080160771823,0.8018620717444437,-0.7662375748419649,-0.5993136827909435,-0.7082143222162702,0.8018620717444437,0.6833571705948183,-1.117969781874794,0.902382710739816,Chlamydomonas_Reinhardtii
-0.5387093894445074,0.45190791783936407,-0.7091364709796767,-0.5750859266602468,-0.7196368910819829,0.45190791783936407,0.3067189048503868,-0.03812580774990328,0.4756206405864666,Chlamydomonas_Reinhardtii
-0.4541107628118324,0.3853605966052572,-0.71520713081759,-0.5590255884644485,-0.7384511680054076,0.3853605966052572,0.23925297622542527,0.6763208170967238,0.21745943067873486,Chlamydomonas_Reinhardtii
-0.36951213617915746,0.23923716836975709,-0.6501520628959667,-0.5805634686828939,-0.6266436795985176,0.23923716836975709,0.17932188674646973,0.6654671551990037,0.1068348224418334,Chlamydomonas_Reinhardtii
-0.28491350954648254,0.38619982938873604,-0.8600117290492457,-0.6228224249122829,-0.8469294492371993,0.38619982938873604,0.15471172145475223,-0.11000557363941985,0.39771219304643407,Chlamydomonas_Reinhardtii
-0.2003148829138075,0.13812798477769553,-0.7591136316898688,-0.6211650716918578,-0.7288350164389782,0.13812798477769553,-0.11642658902924553,-0.18324235307149345,0.14317544294516527,Chlamydomonas_Reinhardtii
-0.11571625628113258,1.191152370391023,-0.8580652992785215,-0.5616208338968266,-0.7885867435326662,1.191152370391023,0.800206595377831,-1.2466394275665642,1.5105511889588095,Chlamydomonas_Reinhardtii
-0.031117629648457656,0.15067630948148653,-0.6028902465353346,-0.5793497739855418,-0.560555454787843,0.15067630948148653,0.13739551751058135,-0.4306827327397787,0.1198740047535039,Chlamydomonas_Reinhardtii
0.053480996984217294,-0.7206672408899059,-0.458623345316076,-0.5919048048376981,-0.44752677047212275,-0.7206672408899059,-0.544494899175107,1.2901999627471155,-0.9115514643547565,Chlamydomonas_Reinhardtii
-0.3335051516165484,0.021870015804694345,-0.5413679486680262,-0.5491015797000255,-0.5027577399273603,0.021870015804694345,-0.1004330437352216,-0.6451177613594425,-0.03654292602711958,Chlamydomonas_Reinhardtii
-1.0605381887431962,0.3652734146624521,-0.6012003949629203,-0.49944715447910587,-0.5590165734721226,0.3652734146624521,0.21380935297147102,-0.37590068338988186,0.32511217168650897,Chlamydomonas_Reinhardtii
0.1619775893510446,0.05856055333899999,-0.6863870392606937,-0.6037420309808927,-0.6897433521927105,0.05856055333899999,-0.023268442374779402,0.14487670218629778,0.033097820159729736,Chlamydomonas_Reinhardtii
-1.7916529271991661,0.6747490213118602,-0.7037139764191005,-0.5628010703521522,-0.526786643873054,0.6747490213118602,0.6344176101987745,-1.4080410346228915,0.8751742603807621,Chlamydomonas_Reinhardtii
-0.675594725466758,0.43982135951851387,-0.8032607623727143,-0.60884559212198,-0.6795865533308261,0.43982135951851387,0.1973993339316603,-0.309038179927145,0.43236712237070574,Chlamydomonas_Reinhardtii
-0.6543874127780629,0.38644198996179635,-0.799414701118644,-0.5725547881082654,-0.758752500326011,0.38644198996179635,0.09045389240308414,-0.0198297421722167,0.39042348713558916,Chlamydomonas_Reinhardtii
-0.6331801000893678,0.23713967240555048,-0.6257317964007131,-0.5679089336817656,-0.40906112213095014,0.23713967240555048,0.10262691640945287,-0.8131930565477105,0.1611113015478583,Chlamydomonas_Reinhardtii
-0.6119727874006726,0.5957262062571507,-0.8008131177522672,-0.6188746236095242,-0.7456721870867018,0.5957262062571507,0.246762082448378,-0.5324081265087701,0.5874276864950546,Chlamydomonas_Reinhardtii
-0.5775318079070489,0.29684935334388074,-0.7722829174015715,-0.5058165537555364,-0.6576750595573329,0.29684935334388074,0.08039252808327542,-0.2483075538781688,0.28543061447111345,Chlamydomonas_Reinhardtii
-0.5430908284134253,0.15172543367553062,-0.7647032777050915,-0.5444787825880953,-0.730492301914589,0.15172543367553062,-0.014112905181785979,-0.07603137563791248,0.13502780245026036,Chlamydomonas_Reinhardtii
-0.5086498489198015,0.4932932180642041,-0.7612548428326903,-0.6445165340629868,-0.6397901255069647,0.4932932180642041,0.06288062758187081,-0.13633741722677362,0.4102267738320799,Chlamydomonas_Reinhardtii
-0.4742088694261778,0.49038089201329726,-0.6206566296854625,-0.5986767655197259,-0.5769199687429886,0.49038089201329726,0.17639688111307306,-0.758002029167604,0.440934089024192,Chlamydomonas_Reinhardtii
0.11550238448846384,0.034981567554754595,-0.6211251508200683,-0.6078028329210574,-0.5664546747161397,0.034981567554754595,-0.18362202113783405,-0.4363483099220452,0.043694066809583446,Chlamydomonas_Reinhardtii
-0.7885804681101155,0.3193814590439555,-0.2517310332585293,-0.42248142421946355,-0.1434533515111886,0.3193814590439555,0.423431320541001,-1.16777345392846,0.23814630545177642,Chlamydomonas_Reinhardtii
-0.7350990284238857,0.944610187804087,-0.9853166547481724,-0.6576164245739714,-0.8587646070836943,0.944610187804087,0.5245349332058115,-1.1744854251656978,1.2727344357809562,Chlamydomonas_Reinhardtii
-0.681617588737656,0.6328669413801994,-1.0153476996220685,-0.6771891454788046,-0.9288925969389299,0.6328669413801994,0.1895434679924374,-0.6659832633826468,0.8424141357520876,Chlamydomonas_Reinhardtii
-0.6281361490514263,0.8875880524534275,-0.8725809820655468,-0.6049927937197875,-0.7812431629328427,0.8875880524534275,0.3188697182047379,-1.0344259166533651,0.9983985618882965,Chlamydomonas_Reinhardtii
-0.5746547093651966,0.6999250502195674,-0.9530510689162021,-0.6254812451571842,-0.8463212212478681,0.6999250502195674,0.2734781374242815,-0.9546415886956261,0.7982650024041728,Chlamydomonas_Reinhardtii
-0.5211732696789668,-0.0464923400392307,-0.5405965567349897,-0.531621531837942,-0.5872994635504666,-0.0464923400392307,-0.11583107135032261,-0.03944416287541666,-0.07558228897401457,Chlamydomonas_Reinhardtii
-0.6363563453930611,0.6782520186424298,-0.7019103677245454,-0.5735655999325956,-0.6977477608462941,0.6782520186424298,0.42209592408159463,-0.5645921554380731,0.6571551259615253,Chlamydomonas_Reinhardtii
-0.7515394211071553,0.8396663917976684,-0.8516981447355941,-0.5911534457621334,-0.8665540060913465,0.8396663917976684,0.6216516399654857,-0.7884418667928496,0.8946459161050617,Chlamydomonas_Reinhardtii
-0.8667224968212496,0.791758244225009,-0.8604156405320642,-0.5986819587014527,-0.8687546818827526,0.791758244225009,0.4989024783058868,-0.7303501356810745,0.8291589875083192,Chlamydomonas_Reinhardtii
-1.420028148949307,0.537900389592291,-0.7786250136999917,-0.5846592747375142,-0.7368134279436087,0.537900389592291,0.44891354170966963,-0.8784012866033737,0.6947831517326718,Chlamydomonas_Reinhardtii
-1.973333801077364,0.8942112591137354,-0.7368975214854661,-0.4829115276277072,-0.6878950653400512,0.8942112591137354,0.969189459686608,-1.3535390126348228,1.114810162607611,Chlamydomonas_Reinhardtii
-1.8334244901559749,0.6191962607346724,-0.7486295115451654,-0.5639174635485443,-0.7109305126394457,0.6191962607346724,0.6215671347638707,-0.542859697384321,0.8088589140763133,Chlamydomonas_Reinhardtii
-1.6935151792345855,0.9056628548308083,-0.8601026267943405,-0.5908793525917352,-0.8483619803228282,0.9056628548308083,0.5625699630518665,-0.8761194497910919,1.0597606610595247,Chlamydomonas_Reinhardtii
-1.5536058683131961,0.7286108033717651,-0.7779850387909392,-0.5914079457979892,-0.7583693438413389,0.7286108033717651,0.6712831366337837,-0.8672186424105747,0.998373877622859,Chlamydomonas_Reinhardtii
-1.413696557391807,0.7822064678644357,-0.6682591586374639,-0.4675869834525682,-0.5210377609674733,0.7822064678644357,0.7182869167424206,-1.0402433327612481,1.0386307805936807,Chlamydomonas_Reinhardtii
-1.335896613013958,1.153207339815655,-0.9061275687801199,-0.6104430310925545,-0.8670174864288996,1.153207339815655,0.83402353954199,-1.0720508605933847,1.3875209677814613,Chlamydomonas_Reinhardtii
-1.2580966686361088,0.7070589789453646,-0.7538634080978825,-0.5153053982809148,-0.6243418444185551,0.7070589789453646,0.5938514551776929,-1.4056845157508644,0.9178098484298731,Chlamydomonas_Reinhardtii
-1.1802967242582598,0.5546870360150243,-0.7547249834316142,-0.5097676167295354,-0.7652815417767473,0.5546870360150243,0.4361972484108233,-0.605294478918688,0.7179344171173734,Chlamydomonas_Reinhardtii
-1.1024967798804106,0.5499963549761051,-1.0160071726261954,-0.6493395824020121,-0.9117622052641532,0.5499963549761051,0.27309874483716257,-0.9051005528299861,0.7908631351257875,Chlamydomonas_Reinhardtii
-1.0246968355025616,0.45529243763480787,-0.772778366033622,-0.637262211006023,-0.7049748852896771,0.45529243763480787,0.002791138655050774,-0.23536440346296952,0.5351348978740877,Chlamydomonas_Reinhardtii
-0.9468968911247125,0.4352215332687854,-0.30037149609431046,-0.5006815612399628,-0.26531537406854727,0.4352215332687854,0.46551472875392685,-1.1183234710397065,0.33625005701039745,Chlamydomonas_Reinhardtii
-0.8690969467468634,0.5183226910887992,-0.5147823809088442,-0.5399508632102753,-0.39237703345992747,0.5183226910887992,0.4474294167716774,-0.8526549945966162,0.6051244700918985,Chlamydomonas_Reinhardtii
-0.7912970023690143,0.43903345939197214,-0.728907554085091,-0.5609866939449132,-0.6156450609054397,0.43903345939197214,0.21043271237578554,-0.5824606739403403,0.5847485745236952,Chlamydomonas_Reinhardtii
