<<<<<<< HEAD
Eccentricity,Convexity,FeretDiameter,Area,Perimeter,Solidity,Extent,AspectRatio,Circularity,Class
-0.004973587731903821,0.26020771312168667,-0.39292483478867357,-0.022805915602291796,-0.3231541409420304,0.26020771312168667,0.2742069005373898,-0.45937790126406003,0.1930779603479823,Chlamydomonas_Reinhardtii
0.04388917945952262,0.27799697373863036,-0.41854035377260435,-0.0045484663041554145,-0.3298572853101003,0.27799697373863036,0.35514666377834037,-0.3512278264951338,0.15537935999835795,Chlamydomonas_Reinhardtii
-0.2298682327400194,0.2296772639380698,-0.3974997507249185,-0.02868675782901494,-0.3379757251813372,0.2296772639380698,0.3632771143431577,-0.17923545897522036,0.22978531692538848,Chlamydomonas_Reinhardtii
-0.5036256449395614,0.7582031504319601,-0.5028270140824376,-0.18098741872828422,-0.5593167127029214,0.7582031504319601,0.7370624160469502,-0.49233781264452686,0.7411732748035827,Chlamydomonas_Reinhardtii
-0.824233720920952,1.040371538120639,-0.5103256369534229,-0.16680909448104883,-0.5705519530856996,1.040371538120639,1.0263509988927477,-0.5125614887261959,1.08791548558058,Chlamydomonas_Reinhardtii
-0.10529777116888736,0.02269662040107485,-0.49985960188881745,-0.2104468861162528,-0.529550450377453,0.02269662040107485,0.0172714212794633,0.021481593950819937,-0.013951393857880029,Chlamydomonas_Reinhardtii
-0.15977829486125017,0.7376264331387621,-0.5037542491566017,-0.15122760277507372,-0.5653321781644232,0.7376264331387621,0.7616912948306814,-0.5507551627629039,0.7020112289871081,Chlamydomonas_Reinhardtii
-0.21425881855361295,0.41849959908576745,-0.48016960267819525,-0.19638747925420733,-0.5248211111664608,0.41849959908576745,0.4208213195963591,-0.39803393009507726,0.3808692624846171,Chlamydomonas_Reinhardtii
-0.5579772040847388,0.7581284870960524,-0.4887682037047631,-0.1751383854180002,-0.5688618055551228,0.7581284870960524,0.8025943065827003,-0.5967334599711431,0.7801867833046412,Chlamydomonas_Reinhardtii
-0.3112768743644755,0.5403163835061146,-0.45198171361306105,-0.18863040595240987,-0.4483699000670555,0.5403163835061146,0.5912577426006094,-0.4287775508827824,0.5466428412249716,Chlamydomonas_Reinhardtii
0.22537695110669523,-0.12467011450970093,-0.5096860327567528,-0.3241921870103944,-0.5430469686861152,-0.12467011450970093,-0.16957438187417567,0.040667325518655456,-0.19308704559130577,Chlamydomonas_Reinhardtii
0.05762220433952787,0.17872759626496829,-0.4934054736649893,-0.21563060697313058,-0.5238434476568328,0.17872759626496829,0.20826535022656187,-0.21313814011175405,0.1172262610917058,Chlamydomonas_Reinhardtii
0.2357180216266619,0.03739707047558468,-0.4988733198929472,-0.20347766954267893,-0.5080930043620507,0.03739707047558468,0.014598469003347589,-0.1575238655743581,-0.10140290414276039,Chlamydomonas_Reinhardtii
-0.6941178940467724,-0.295260094263517,-0.5552772447697989,-0.3532836604335001,-0.6405967415319593,-0.295260094263517,-0.25213924477284877,-0.18359743887007388,-0.1324069098322575,Chlamydomonas_Reinhardtii
0.12478912119688988,0.07119889642565938,-0.5731562225542677,-0.31154176086486757,-0.659457803410904,0.07119889642565938,0.0017125527141242643,0.09360538907249023,0.017528097534437043,Chlamydomonas_Reinhardtii
0.5883492402658984,-0.25012612214977226,-0.7057459818949997,-0.338647694230257,-0.7352842631350933,-0.25012612214977226,-0.43973590451394295,-0.23246776588877913,-0.3457157554789139,Chlamydomonas_Reinhardtii
-0.06269058476755027,-0.05184216593243918,-0.6058615335961389,-0.2278950267695401,-0.6605680842120086,-0.05184216593243918,-0.04380260075768907,-0.5960127413261083,0.05238219313849283,Chlamydomonas_Reinhardtii
-0.690522954580068,0.4055259370592235,-0.6011139506189798,-0.23029276280011868,-0.6621146625817288,0.4055259370592235,0.17537784487584004,-0.1685988305890121,0.2645114845774106,Chlamydomonas_Reinhardtii
0.2416984492129061,-0.06263040542239762,-0.5142248589463694,0.03753435181551015,-0.5648919822137066,-0.06263040542239762,-0.19358785824860933,0.22808331732384052,-0.18050002639729373,Chlamydomonas_Reinhardtii
-0.7562584101886886,0.44527902312609763,-0.5618145750236344,0.0015683113568312778,-0.6922261026426596,0.44527902312609763,0.5396416627460022,0.08708529415045305,0.5009757125216047,Chlamydomonas_Reinhardtii
-0.5428505947930771,-0.4440033181806724,-0.43853575037164017,-0.1940131722451334,-0.5836960735718086,-0.4440033181806724,-0.2606546294143955,0.12249810066892028,-0.35648046791952287,Chlamydomonas_Reinhardtii
-0.2507716125511374,-0.8058547937243624,-0.6560779382492602,-0.2780077098086327,-0.7359552537707696,-0.8058547937243624,-0.5718597517631262,1.0401087123259842,-0.5553390178440877,Chlamydomonas_Reinhardtii
-1.167344455656481,-0.1590152669034608,-0.48834387488778697,-0.14713699370152872,-0.36324476555592144,-0.1590152669034608,-0.009763641470310834,-0.967208810158423,-0.14378756928287306,Chlamydomonas_Reinhardtii
-0.2909601261506469,-0.8256796577418619,-0.5642859595832116,-0.4193782261715466,-0.5239280260757386,-0.8256796577418619,-0.6251671030416736,-0.6102714243625772,-0.6247974738778059,Chlamydomonas_Reinhardtii
0.1828280914506613,-0.6316505965689844,-0.5712659832351672,-0.3097966417087773,-0.6214968690840735,-0.6316505965689844,-0.39833084347777165,0.7133009692377575,-0.5138325710274355,Chlamydomonas_Reinhardtii
-0.5027961317139853,-0.5627994424924936,-0.5206425522678895,-0.3198561959956644,-0.5209535918533147,-0.5627994424924936,-0.4600739475922344,-0.11116955956184149,-0.5409909749585884,Chlamydomonas_Reinhardtii
-0.32879981718825546,0.41578121259713163,-0.6235410811926885,-0.26460036917098073,-0.4882496375076115,0.41578121259713163,0.2803120193419497,-0.20807275995899877,0.3203889734860837,Chlamydomonas_Reinhardtii
