<<<<<<< HEAD
Eccentricity,Convexity,FeretDiameter,Area,Perimeter,Solidity,Extent,AspectRatio,Circularity,Class
-0.14891842100275182,0.7030088569086445,-0.7406875325418926,-0.6260485045971717,-0.7803279947197833,0.7030088569086445,0.4474824481508358,-0.4022490698571892,0.4225333245045701,Chlamydomonas_Reinhardtii
-0.14891842100275182,0.5095980776357981,-0.6226365936456884,-0.5551858101596333,-0.6224631130627745,0.5095980776357981,0.457924271061829,-0.5319329360603207,0.33505745438465623,Chlamydomonas_Reinhardtii
-0.14891842100275182,0.10565835693381678,-0.7646645076678604,-0.6234058485737225,-0.7893826297116633,0.10565835693381678,-0.005217668379858113,-0.09523612483987628,-0.1609251784988964,Chlamydomonas_Reinhardtii
-0.14891842100275182,0.30509994296686727,-0.4543417664912848,-0.5582052228298092,-0.672869341768146,0.30509994296686727,0.1947684755752591,-0.165859207738559,-0.12277405934884356,Chlamydomonas_Reinhardtii
-0.14891842100275182,0.7996865094315961,-0.3748076171519149,-0.3687320603051158,-0.4442984830591426,0.7996865094315961,0.7098002930399552,-0.7498995896715416,0.6102788757320967,Chlamydomonas_Reinhardtii
-0.14891842100275182,0.9463805476032371,-0.5488863066567593,-0.4033991158542689,-0.6223069133744213,0.9463805476032371,0.854318159428566,-0.8041095331057068,0.7289218171415494,Chlamydomonas_Reinhardtii
-0.14891842100275182,1.034050669608449,-0.48594172657706586,-0.3524069019810592,-0.6264997591776262,1.034050669608449,0.946729470250045,-0.822202374344825,0.8572551800511665,Chlamydomonas_Reinhardtii
-0.14891842100275182,1.0636215117768018,-0.6144307271578475,-0.37958671031307367,-0.7236351137544411,1.0636215117768018,1.0176851445048412,-0.9160438976031996,0.9970486393484511,Chlamydomonas_Reinhardtii
-0.14891842100275182,0.934068686062217,-0.5877096417327073,-0.4061554247306834,-0.7079189665202631,0.934068686062217,0.7890514242381471,-0.4825882448892072,0.6939416324704815,Chlamydomonas_Reinhardtii
-0.14891842100275182,1.0364677514030483,-0.5828037275457147,-0.41094396761964763,-0.7160955122394257,1.0364677514030483,0.8753022668148839,-0.774462836433851,0.8215795527579973,Chlamydomonas_Reinhardtii
-0.14891842100275182,0.7174935996055302,-0.4101420477059748,-0.44307425423310476,-0.6759655968813831,0.7174935996055302,0.693676777473912,-0.2577948175387277,0.48515689409359675,Chlamydomonas_Reinhardtii
-0.14891842100275182,0.5200206832474807,0.6292231999466035,-0.047684900075491005,0.6478391696834118,0.5200206832474807,0.7461906486670924,-0.873852785905467,0.434427566575991,Chlamydomonas_Reinhardtii
-0.14891842100275182,0.6155690455025266,-0.4967015623720347,-0.5084590357836116,-0.6996028531858203,0.6155690455025266,0.5031852569532135,-0.3505016336160333,0.4134425480630945,Chlamydomonas_Reinhardtii
-0.14891842100275182,0.5948289212350463,-0.41559631503481637,-0.4492610215402208,-0.608007292489009,0.5948289212350463,0.46288087270938566,-0.054064874657249455,0.2463378828031731,Chlamydomonas_Reinhardtii
-0.14891842100275182,0.4040339499788877,-0.6316616594017143,-0.6279143169402454,-0.772109414569587,0.4040339499788877,0.24865963455005605,-0.26579740788129275,-0.017287422444074888,Chlamydomonas_Reinhardtii
-0.14891842100275182,0.9143733471049749,-0.16106106304494924,-0.1903796481556513,-0.3605640352137897,0.9143733471049749,0.9910936179128372,-0.9150761638747321,0.7773109419582067,Chlamydomonas_Reinhardtii
-0.14891842100275182,0.8618325764549207,-0.18114622518281542,-0.20516345680355744,-0.36944946588192257,0.8618325764549207,0.9945703160448466,-0.7831572942167384,0.7064053569817527,Chlamydomonas_Reinhardtii
-0.14891842100275182,0.8923483843154324,-0.22819822052070796,-0.20019695358777811,-0.4479367101058256,0.8923483843154324,0.9471521050478457,-0.7088295602533319,0.6950678887529509,Chlamydomonas_Reinhardtii
-0.14891842100275182,0.6603398691438376,-0.11602708179338304,-0.18303984465990206,-0.29706025842289785,0.6603398691438376,0.7200356372314678,-0.6565250390328952,0.4360469898208393,Chlamydomonas_Reinhardtii
-0.14891842100275182,0.6040815427014415,-0.03009412883254721,-0.14693007722038937,-0.2937547519179411,0.6040815427014415,0.6880281825575418,-0.5081220550578481,0.37342253150558197,Chlamydomonas_Reinhardtii
-0.14891842100275182,0.7484542244980852,-0.029066721771829073,-0.22988057244378393,-0.19156426199484022,0.7484542244980852,0.8468531475092814,-0.8459255123645913,0.5344118078670766,Chlamydomonas_Reinhardtii
-0.14891842100275182,0.6887028845492691,0.020754026913935852,-0.15475760256513846,-0.23745400531138353,0.6887028845492691,0.8410230708224306,-0.48138139543504194,0.43864903351329027,Chlamydomonas_Reinhardtii
-0.14891842100275182,0.4859084470476329,-0.043722330005150405,-0.2648977970396517,-0.3033288403914171,0.4859084470476329,0.5730578347042083,-0.27014898140511073,0.16659946444863294,Chlamydomonas_Reinhardtii
