<<<<<<< HEAD
feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,label
0.40374155928369565,0.28782926607278625,-0.39777702416976374,-0.41444388887504446,-0.5372611773509102,-0.49578365121911044,-0.3185883937291526,-0.3957936719576183,-0.41773292404667967,0.3410365261518121,Chlamydomonas_Reinhardtii
-1.699858770497601,0.5314490714207337,2.405246119148963,1.705599068914253,1.5341864464622712,1.818230284076987,1.3870706182641985,1.246905941906411,0.7891171345825653,1.5951220984474088,Chlamydomonas_Reinhardtii
-1.034937504335397,-2.3919885927546907,0.1123208701814912,-0.2362796022532169,0.09785874835961003,0.6092850857895314,1.1780136377026482,1.3217947381484185,1.5148611149316298,2.0207837964553694,Chlamydomonas_Reinhardtii
0.4939274110329527,0.0727717827311491,-0.5788768683181377,-0.5657154529879179,-0.3100530030904525,-0.2747699038173821,-0.49075296595631096,-0.5400239462014841,-0.5715960943645864,0.7882507151981584,Chlamydomonas_Reinhardtii
0.18766362060282363,-0.456471242679926,-0.3414348504347135,-0.36738162448437334,-0.30075208367628176,-0.04049533157154997,-0.038206090387779716,-0.20995851091263737,-0.21031266199569632,1.0158989017910092,Chlamydomonas_Reinhardtii
-1.8344626880063566,0.5062470225916378,2.940496769631937,2.3095647952612044,1.6192234239632624,2.2138448919260805,1.7793598935532242,1.2011405664251846,0.7242132013806162,1.2637525487323464,Chlamydomonas_Reinhardtii
-1.8459966608831313,-0.4279089206736157,2.698024200522168,2.0664097625760682,1.5860058546269376,2.5895682625090184,1.7818193874421833,1.2399717941062258,0.8508439521732297,2.0315600419745428,Chlamydomonas_Reinhardtii
-1.804155333745041,-0.5337575257558209,2.652749239485076,1.9184997887768145,1.7481075929882002,2.2182651668741156,1.8273200243879324,1.2836569252473962,0.7759547984786734,1.9601674154099293,Chlamydomonas_Reinhardtii
-1.8694327121540266,0.19710189028803365,2.7060730824843193,1.916258728567735,1.5899919629472967,2.3641342401592556,1.8371579999437704,1.3994571935105,0.7991023550751727,1.564140392579749,Chlamydomonas_Reinhardtii
-1.6971593300370797,0.4592031981106604,2.4555516314124013,1.591304998251194,1.5248855270481005,1.8359113838691252,1.4276522674320284,1.0135718684301571,0.6211838808432569,3.0526093049176923,Chlamydomonas_Reinhardtii
-2.2429371104189744,-0.4027068718445076,2.9867778409142987,2.4025687939380074,2.3500099493623963,3.1443127684873575,2.3634896921810844,1.6906914011183063,1.0668878137405562,1.4361724770393733,Chlamydomonas_Reinhardtii
-2.200604975924427,-0.16412747626238175,3.140712708440417,2.5280681656464647,1.9460843062326922,3.1642040057535126,2.165500434119851,1.56622344810497,0.9075781595175908,1.9938431826573872,Chlamydomonas_Reinhardtii
-2.0949586924467254,-1.0478793218694311,3.353001970192123,2.8552629561720866,2.441690440730651,2.7022852736839007,2.094175111340029,1.6411122443469774,1.304263737269362,-0.7460172405963543,Chlamydomonas_Reinhardtii
-2.0971673255507897,-0.4850335646862363,3.481784081586522,2.8642271970084043,2.389871032565985,3.042646444682562,2.181487144398088,1.4212997590810856,0.7936558711701139,0.7626571320900754,Chlamydomonas_Reinhardtii
-1.6243971394421022,-0.6480068137810745,2.4575638519029375,2.0014190165127594,1.6059363962287325,2.1320698053874407,1.5703029129916746,1.1109966450227684,0.7360139165082434,1.5075651036040063,Chlamydomonas_Reinhardtii
-2.2142248800661513,-0.5287171159899994,3.225225969042991,2.600902622441552,2.1533619388913565,2.9365598459297337,2.3056915857905373,1.5436874677543662,0.902131675612532,2.1137289140583686,Chlamydomonas_Reinhardtii
-1.546849577121652,-0.5757609404709889,2.3287817405085383,1.6910321775552353,1.4292189273594875,1.851382346187246,1.5653839252137556,1.0929678607422852,0.6815490774576568,1.7311721981271597,Chlamydomonas_Reinhardtii
-1.5407144851659198,-0.5471986184646787,2.2422562594154263,1.8154110191591535,1.5235568242746482,1.5552239246689294,1.4989775902118512,1.072512124731737,0.6879033086802254,1.825464346420058,Chlamydomonas_Reinhardtii
-1.1345713976964793,-0.5522390282305002,1.1596816355062558,0.9212279957363949,0.7542379184453775,1.367362239377461,1.0857826168666704,0.7687964510835964,0.5276859071397502,2.897700775579354,Chlamydomonas_Reinhardtii
-1.8663651661761613,-1.2259738002617342,2.3740567015456326,2.2333687481524978,1.870348248145873,2.313301078256859,1.9330782616131872,1.5391802716842455,1.1730942498891994,0.7235932420830209,Chlamydomonas_Reinhardtii
-1.658630952555084,-0.5186362964583683,1.9414292960800714,1.8535090427135068,1.724190943066046,1.9353675701999027,1.5125048066011282,1.2389316719361974,0.8771686243810133,1.7958296712422972,Chlamydomonas_Reinhardtii
-1.6391213601358567,-0.6345657210722168,2.197987408623603,1.993575305780981,1.6909733737297223,1.9486283950440064,1.5198832882680064,1.138733236223512,0.7482685052946253,1.9520852312705346,Chlamydomonas_Reinhardtii
-1.2414446995653257,-0.8429026580594373,1.658712317159554,1.3548731461932961,1.1023580450900563,1.4005143014877197,1.1976895888143237,0.9064392849172859,0.6438775637810012,1.7392543822665543,Chlamydomonas_Reinhardtii
-2.204531434776095,0.15005806580704403,2.7231769566538873,2.4485105282241393,2.0816119891248963,2.689024448839798,2.1212295441185818,1.7739011747205367,1.2992711270230584,0.6710590451769753,Chlamydomonas_Reinhardtii
-0.9316225558008745,-0.05491859800294985,1.1174250052049688,0.8215008164323525,0.43136314449630553,1.0535227180670064,0.9222262732508699,0.6467554498003254,0.3447748226615307,2.1622220188947168,Chlamydomonas_Reinhardtii
-1.177394339547487,-0.6765691357873848,1.4122153070687105,1.1867936305123263,0.966830362197853,1.2060222037741988,1.3034478260395785,0.8849434267367097,0.5553722003237984,1.9211035254028748,Chlamydomonas_Reinhardtii
-1.0668399825052017,-0.16748774943959616,1.1948954940906624,0.9996651030541801,0.9017239262986574,1.24580467830651,0.7562104357461096,0.6529961828204925,0.38017696804441176,2.8774953152308673,Chlamydomonas_Reinhardtii
-1.191136945528326,-0.7152122773253383,1.3971236533896807,1.2394585454256966,1.1169737755980387,1.334210177267201,1.0980800863114677,0.8613673242160775,0.5866894827778856,2.0531125330129285,Chlamydomonas_Reinhardtii
-0.8215590061150463,-0.2464541691040983,1.3045615108249555,0.9649286698134464,0.6798305631320111,1.24580467830651,0.7070205579669211,0.4536394335651494,0.2766937738482977,1.503524011534309,Chlamydomonas_Reinhardtii
