<<<<<<< HEAD
feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,label
-0.01823222593930912,-0.5740654066289479,-0.25915186547964547,-0.48573103719849986,-0.5276469983474349,-0.2678445438519631,-0.3699675967658857,0.10107051914174628,0.27008216182192374,0.892212800311157,Chlamydomonas_Reinhardtii
1.0143896796648015,1.8187409471509999,2.00451201812696,1.606747258621388,1.8003465885930499,2.9326020968171624,2.6486099562502536,-2.1872394924656215,-2.4210541244371773,-1.761564456574289,Chlamydomonas_Reinhardtii
1.6079779426357992,1.4027174083558323,0.8595372190759413,-0.10146958053708426,-0.3345981520877641,-0.2587788781198335,0.36804358493096634,-0.3262429237514648,-0.4716769991493108,0.2880197938150479,Chlamydomonas_Reinhardtii
-0.2700762088803234,-0.07483716007474671,-0.5707148931755,-0.6973243587886816,-0.7674224403495031,-0.667533747747907,-0.1267593664339693,1.102787710647695,0.5894782224885183,0.18922705896308772,Chlamydomonas_Reinhardtii
0.0913722458540901,0.027155707500842615,-0.21585774748716904,-0.4248480531560418,-0.6096927580077949,-0.4670225527313961,-0.40686815585072916,0.27679154130302724,0.4026682592946939,0.480251962615665,Chlamydomonas_Reinhardtii
0.5039284037281242,0.8162584197961935,3.7378229563257332,3.5095900303746044,2.994836324824763,4.252723009751666,3.222245920205536,-2.8747345710232928,-3.1050911057698705,-3.5541902636048306,Chlamydomonas_Reinhardtii
1.167712789083659,0.9907199038070709,3.7099910233305704,2.984100012368799,2.5247185094446776,3.607994193860809,2.941578031408701,-2.627436757757624,-2.98708131628663,-2.7971848495051934,Chlamydomonas_Reinhardtii
1.327809208557165,1.079292657227977,3.811268335062969,2.5100112022021177,2.3307921684292814,3.5205371832685013,2.2807225641619744,-2.3951700706238763,-2.8737359453600404,-2.505186618415654,Chlamydomonas_Reinhardtii
1.5236194446824511,1.5624167667965576,3.2669994231575563,2.545942143604224,2.1781080809329962,3.1955064030489178,2.4154655147596578,-2.4581576467957396,-2.8639406663910756,-2.174255289847505,Chlamydomonas_Reinhardtii
0.8863125440859975,1.1678654106488835,3.178091859423007,2.695654399446334,2.477772540013349,3.400550430931493,3.1322309200137206,-2.5512074752314478,-2.8633576140714947,-2.59375941517948,Chlamydomonas_Reinhardtii
